1.5347	1.3333
1.8750	1.1042
2.1667	0.9583
2.5278	0.7500
2.9306	0.5903
3.1667	0.5069
3.4306	0.4375
3.7292	0.3819
4.0347	0.3403
4.1944	0.3125
4.4306	0.3056
4.7708	0.2986
5.0556	0.3056
5.3264	0.3194
5.7639	0.3542
6.0764	0.3750
6.3403	0.4097
6.8056	0.5069
7.0972	0.6111
7.3611	0.7431
7.6250	0.8472
