1.7083	1.1979
1.9167	1.0365
2.1458	0.9115
2.3854	0.7760
2.7240	0.6354
2.9844	0.5365
3.2500	0.4427
3.4583	0.3750
3.6615	0.2969
3.9375	0.2448
4.3490	0.1875
4.7448	0.1771
5.2500	0.1250
5.7135	0.1667
6.0312	0.2031
6.4062	0.2604
6.9062	0.3594
7.2292	0.4167
7.5260	0.5365
7.7760	0.6458
8.0156	0.7812
