2.1406	0.9740
2.3021	0.8073
2.4323	0.6979
2.6510	0.5781
3.0833	0.4219
3.3594	0.3021
3.6771	0.2240
4.0000	0.1927
4.2135	0.1875
4.4323	0.1510
4.6667	0.0990
4.8854	0.0573
5.0781	0.0365
5.7812	0.1250
6.1354	0.1250
6.4427	0.1406
6.8333	0.1979
7.2812	0.2292
7.5833	0.2865
8.0677	0.4010
8.4375	0.5469
8.6042	0.6667
