1.4323	1.7344
1.7552	1.5052
2.0365	1.3177
2.7500	0.9062
3.2292	0.6927
3.5156	0.5677
3.7917	0.4583
4.2031	0.3385
4.4948	0.2760
4.7812	0.2604
5.0000	0.1823
5.1771	0.2448
5.5104	0.2344
5.7604	0.2135
6.0000	0.2135
6.1562	0.2552
6.4531	0.2448
6.7344	0.2812
7.1354	0.2865
7.4115	0.3438
7.7135	0.3854
7.9948	0.4688
8.4740	0.6979
8.8125	0.9062
9.1042	1.2240
