1.6562	1.4479
1.8698	1.2344
2.1094	1.0573
2.3281	0.9062
2.7865	0.7292
3.0990	0.6667
3.6302	0.4948
3.8854	0.3594
4.2969	0.2552
4.9062	0.2135
5.3958	0.2135
5.6927	0.2396
5.9583	0.2656
6.2812	0.2812
6.5208	0.3073
6.8646	0.3594
7.2969	0.4427
7.6094	0.6094
7.9167	0.7344
8.2135	0.8698
8.4167	0.9219
8.8125	1.0052
