2.2812	0.7604
2.6146	0.6042
2.9583	0.5000
3.1979	0.4479
3.4479	0.3958
3.6979	0.3854
4.2917	0.3229
4.6042	0.3125
4.8333	0.3021
5.0938	0.2812
5.4062	0.2604
5.6979	0.2708
5.9792	0.2708
6.3125	0.3333
6.6458	0.3646
7.0104	0.4167
7.4479	0.5000
7.7917	0.5729
8.0521	0.6458
8.8229	0.9167
