1.6927	1.0781
1.8438	0.8073
2.1146	0.6615
2.4167	0.5417
2.6719	0.4427
2.8750	0.3646
3.2344	0.3281
3.5729	0.2812
3.8802	0.2500
4.2031	0.2292
4.4427	0.2135
4.6823	0.1510
5.0417	0.1510
5.2656	0.1458
5.6094	0.1510
5.8646	0.1771
6.1667	0.1771
6.3958	0.1979
6.6719	0.1979
7.0573	0.2396
7.3177	0.2760
7.5365	0.3906
7.7760	0.5052
8.0990	0.6667
8.4792	0.9115
8.7865	0.9688
