3.0278	0.7361
3.5174	0.4444
3.6771	0.3750
3.9931	0.3056
4.3021	0.2743
4.5139	0.2465
4.7153	0.2222
4.9826	0.2083
5.2500	0.1910
5.5104	0.1736
5.7014	0.1597
6.0069	0.1875
6.2014	0.2118
6.4340	0.2431
6.7222	0.3056
7.0278	0.3472
7.2951	0.3715
7.6042	0.4306
7.9896	0.5521
8.3125	0.6840
8.8403	0.8819
9.2153	1.0694
