1.2135	0.9948
1.4115	0.8854
1.6042	0.8125
1.8229	0.7396
2.2500	0.6406
2.4583	0.6146
2.6719	0.5365
2.9896	0.4844
3.2708	0.4167
3.5208	0.3646
3.8229	0.3385
4.0729	0.3281
4.3958	0.3385
4.6771	0.3281
5.0312	0.3333
5.4375	0.3281
5.7917	0.3490
6.0000	0.3490
6.2917	0.3698
6.5885	0.3854
6.9167	0.4271
7.2760	0.5312
7.5990	0.6198
7.8698	0.7240
