1.8750	0.6806
2.2639	0.5625
2.5833	0.4861
2.9028	0.4375
3.4583	0.3819
3.7222	0.3681
4.1042	0.2986
4.5208	0.2639
4.8403	0.2639
5.0833	0.2500
5.3472	0.2569
5.6875	0.2708
6.0694	0.3125
6.4444	0.3681
6.8403	0.4306
7.1597	0.5208
7.4444	0.5833
7.8056	0.6875
8.2083	0.7500
8.5556	0.7778
