1.9375	0.8681
2.1667	0.7083
2.5139	0.5972
2.9444	0.5000
3.3194	0.4306
3.6667	0.3403
4.0278	0.3194
4.4444	0.3056
4.8993	0.3125
5.2812	0.3056
5.6493	0.3194
6.0104	0.3958
6.3438	0.4444
6.6562	0.5000
6.9479	0.6111
7.2951	0.6667
7.8021	0.7569
8.1667	0.7812
8.5347	0.8368
8.8333	0.8854
